YNDX,D,20170106,000000,1291.0000000
YNDX,D,20170109,000000,1317.0000000
YNDX,D,20170110,000000,1319.5000000
YNDX,D,20170111,000000,1299.0000000
YNDX,D,20170112,000000,1271.5000000
YNDX,D,20170113,000000,1286.5000000
YNDX,D,20170116,000000,1305.0000000
YNDX,D,20170117,000000,1303.0000000
YNDX,D,20170118,000000,1299.0000000
YNDX,D,20170119,000000,1307.0000000
YNDX,D,20170120,000000,1315.0000000
YNDX,D,20170123,000000,1295.0000000
YNDX,D,20170124,000000,1349.0000000
YNDX,D,20170125,000000,1381.0000000
YNDX,D,20170126,000000,1411.0000000
YNDX,D,20170127,000000,1418.5000000
YNDX,D,20170130,000000,1370.0000000
YNDX,D,20170131,000000,1379.0000000
YNDX,D,20170201,000000,1384.0000000
YNDX,D,20170202,000000,1370.0000000
YNDX,D,20170203,000000,1387.0000000
YNDX,D,20170206,000000,1357.5000000
YNDX,D,20170207,000000,1382.0000000
